client_id,first_name,last_name,age,gender,email,phone_number,address,city,province,postal_code,employment_status,income_bracket,account_type,account_open_date,avg_monthly_balance,avg_monthly_transactions,total_transaction_volume,loan_products,credit_card_usage_percent,num_overdrafts_last_6_months,missed_payments_last_12_months,online_banking_usage,products_owned,has_investment_account,has_mortgage,mortgage_balance,has_auto_loan,auto_loan_balance,age_group
5388,Ross,Fry,46,Other,paul21@example.net,(512)619-7189,03217 Mcguire Shoals Apt. 019,New Dawnfurt,Quebec,53802,Retired,<$30k,Business,2016-06-11,7250,60,39018,No,18,1,1,Never,Mortgage;RRSP;Credit Card,Yes,No,0,Yes,44432,45-54
5389,Taylor,Frazier,23,Male,jennifermorrison@example.net,(892)565-9595x60576,503 Henderson Valleys Apt. 572,Lake Sarah,Alberta,19648,Unemployed,<$30k,Business,2023-06-26,3009,82,20015,Yes,97,0,3,Weekly,RRSP;Credit Card,Yes,Yes,155452,No,0,18-24
5390,Shannon,Luna,24,Other,james46@example.net,+1-781-666-6706x5613,4854 Garcia Lodge Apt. 717,North John,Ontario,46917,Employed,$60k–$100k,Chequing,2020-05-31,9352,53,29070,Yes,32,3,2,Weekly,Mortgage;RRSP,No,No,0,No,0,18-24
5391,Kimberly,Gonzalez,34,Male,nflynn@example.net,4027528762,6637 Calderon Underpass Suite 587,North Dawntown,Ontario,21100,Employed,>$100k,Chequing,2018-03-02,1156,91,4111,No,69,2,0,Daily,Credit Card,No,Yes,363568,No,0,25-34
5392,Holly,Johnson,50,Male,sotopaul@example.com,592-968-9225x0088,584 Osborn Vista,Port Ruthbury,Quebec,90288,Retired,<$30k,Savings,2020-07-09,2291,90,23653,No,75,5,3,Rarely,Mortgage;TFSA;Credit Card;RRSP,Yes,No,0,No,0,45-54
5393,Thomas,King,38,Other,fraziersusan@example.com,810-234-3119x02103,54746 Kelly Islands,North Leslieshire,Alberta,29189,Employed,>$100k,Joint,2016-07-19,6744,75,8821,Yes,93,3,3,Rarely,Credit Card,No,Yes,147088,No,0,35-44
5394,Robert,Meyers,49,Other,kayla54@example.org,(362)900-3356,7264 Carter Camp Apt. 504,Michaelside,Quebec,64423,Student,>$100k,Chequing,2021-04-18,6840,48,86776,No,34,1,3,Weekly,RRSP,Yes,Yes,145100,Yes,56847,45-54
5395,Andrew,Brown,40,Female,jose51@example.net,+1-709-436-6254x429,34449 Larsen Forest,New Scott,Ontario,37574,Student,<$30k,Chequing,2016-05-02,5883,91,3904,Yes,27,3,1,Weekly,Credit Card;TFSA,No,No,0,No,0,35-44
5396,Michael,Jones,34,Male,amy87@example.com,(785)848-9974x416,3760 Jennifer Motorway Apt. 054,Brownfurt,Ontario,43606,Employed,$30k–$60k,Chequing,2022-09-13,9232,89,80318,No,40,0,0,Daily,RRSP;Credit Card;TFSA;Mortgage,Yes,Yes,288405,Yes,70439,25-34
5397,Jennifer,Williams,32,Other,greenemary@example.org,+1-341-826-8655x514,47010 Colleen Ports Suite 525,Rachaeltown,British Columbia,59636,Unemployed,>$100k,Chequing,2020-11-27,2159,18,89457,Yes,65,2,3,Weekly,Mortgage;TFSA,Yes,No,0,No,0,25-34
5398,James,Mooney,57,Female,hernandezcheyenne@example.net,266-838-8105x55947,8047 Sarah Glen,Craigmouth,Ontario,65494,Employed,$60k–$100k,Chequing,2018-01-23,2261,68,28669,Yes,98,1,3,Rarely,Mortgage;RRSP;TFSA,No,No,0,Yes,45326,55+
5399,Rebecca,Dodson,52,Other,brian64@example.org,253.802.1937x4189,5091 Alvarez Valley Suite 423,Lake Dan,Alberta,38910,Unemployed,>$100k,Chequing,2025-03-08,9853,13,85293,Yes,83,0,3,Rarely,TFSA;Credit Card,Yes,No,0,No,0,45-54
5400,Justin,Marsh,47,Other,jessica56@example.net,946-411-3596,5705 Danielle Parks Suite 770,Michaelfurt,Alberta,36199,Employed,$60k–$100k,Chequing,2018-07-06,2023,18,16818,Yes,97,1,0,Rarely,Credit Card;Mortgage;TFSA;RRSP,Yes,Yes,70975,Yes,8046,45-54
5401,Tanya,Perkins,29,Other,lindaalvarado@example.org,897.984.4459,61002 Kathy Course,Darrenburgh,Quebec,35464,Unemployed,>$100k,Chequing,2016-09-22,6496,11,43024,Yes,82,3,2,Never,Mortgage;Credit Card,No,No,0,Yes,25626,25-34
5402,David,Molina,34,Female,barronalexis@example.org,001-261-307-8503,0350 Thomas Heights Suite 645,East Williamview,Saskatchewan,24484,Unemployed,$30k–$60k,Chequing,2016-10-12,2429,48,27185,No,15,1,2,Rarely,RRSP;Credit Card,Yes,No,0,No,0,25-34
5403,Patricia,Adams,66,Other,egarcia@example.org,483-911-7133x2485,6265 Ronald Prairie,South Christopher,Quebec,43278,Employed,>$100k,Chequing,2022-12-08,4039,55,45877,No,87,3,3,Daily,RRSP;Mortgage;Credit Card;TFSA,No,No,0,Yes,26026,55+
5404,James,White,28,Other,dodsonmeghan@example.net,662.397.6508,50767 Kimberly Plaza,Katherineborough,Alberta,46054,Student,<$30k,Savings,2021-10-01,4036,70,6363,Yes,91,2,1,Rarely,TFSA,Yes,Yes,167817,No,0,25-34
5405,Jack,Rios,74,Other,carl74@example.org,466.318.5058,52483 Marc Stream Suite 688,Port Brendabury,British Columbia,22564,Student,$60k–$100k,Savings,2015-07-11,8953,13,15152,Yes,56,3,3,Weekly,RRSP;Mortgage,Yes,Yes,465313,No,0,55+
5406,Sarah,Lee,52,Other,davidsmith@example.org,(639)987-3843x423,818 Patrick View Apt. 565,Lake David,British Columbia,54162,Student,>$100k,Savings,2017-10-14,3934,83,86119,No,96,5,3,Rarely,TFSA;RRSP;Credit Card;Mortgage,No,Yes,167161,No,0,45-54
5407,Donald,Graves,38,Male,aguirrepaige@example.org,5187370000,22116 Jennifer Stravenue,Burgessview,Quebec,17414,Employed,$60k–$100k,Joint,2018-01-10,4765,48,27882,No,70,0,1,Weekly,Mortgage;TFSA;Credit Card;RRSP,No,No,0,Yes,60521,35-44
5408,Bryan,Alvarez,26,Male,carrolllinda@example.org,2643732180,022 Joshua Harbor Suite 117,Leachchester,Quebec,28839,Retired,$30k–$60k,Savings,2023-12-09,7778,47,75686,Yes,80,5,1,Rarely,Credit Card;RRSP;Mortgage,No,Yes,436682,No,0,25-34
5409,Marcia,Gross,18,Female,beckjessica@example.org,777.422.8772x3703,345 Barnes Lights Apt. 773,South John,Quebec,19471,Employed,$60k–$100k,Joint,2018-10-01,9181,15,72266,Yes,10,2,3,Rarely,RRSP,No,Yes,124610,Yes,6595,18-24
5410,Mary,Perez,55,Female,garzalarry@example.org,(659)995-4493,546 Marsh Loop,West Charles,British Columbia,36793,Unemployed,<$30k,Joint,2023-10-16,8076,60,14222,No,46,5,3,Daily,Mortgage;RRSP,Yes,Yes,10820,No,0,55+
5411,Amber,Lee,28,Female,rebecca86@example.com,001-937-578-1596x1079,6485 Rodriguez Crest,West Jacob,Ontario,31024,Employed,<$30k,Savings,2018-03-21,2581,58,15995,Yes,6,5,3,Never,TFSA;RRSP;Credit Card;Mortgage,Yes,No,0,No,0,25-34
5412,Karen,Moore,39,Other,sarah86@example.org,326-587-2209,473 Patrick Squares,Jameschester,Quebec,98960,Student,$60k–$100k,Business,2016-01-09,9551,14,60579,No,87,3,3,Daily,Mortgage;Credit Card;RRSP,No,Yes,162543,No,0,35-44
5413,Richard,Howard,34,Other,acole@example.net,+1-873-249-6304x819,74696 Wilson Crossroad Suite 244,Port Charles,Ontario,88662,Employed,>$100k,Joint,2020-03-21,5913,32,37592,Yes,36,2,0,Weekly,Mortgage;RRSP;TFSA;Credit Card,Yes,No,0,Yes,28695,25-34
5414,Michelle,Mathis,44,Male,smithtara@example.com,861-487-0740x6039,22067 Cohen Trail Apt. 249,West Veronica,British Columbia,23155,Retired,>$100k,Chequing,2022-07-16,9727,56,51796,No,36,5,0,Rarely,Mortgage;RRSP;TFSA;Credit Card,No,Yes,154204,Yes,21540,35-44
5415,Andrea,Rivera,44,Female,xrobinson@example.net,611.272.4057,70096 Craig Fall,Sarahport,Quebec,96025,Employed,$30k–$60k,Chequing,2016-01-29,5441,13,88577,Yes,1,4,3,Rarely,RRSP;Credit Card;TFSA;Mortgage,No,Yes,88125,Yes,31527,35-44
5416,Mark,Foster,25,Female,angela47@example.net,640-801-3947,1514 Pittman Freeway,Traceyfurt,Ontario,24180,Unemployed,$60k–$100k,Savings,2015-10-07,4925,29,78911,Yes,93,3,3,Rarely,TFSA,No,No,0,Yes,65966,25-34
5417,Edward,Hall,35,Female,joyce84@example.net,533.957.6310x016,61665 Sheena Locks Apt. 499,Jenkinsbury,Newfoundland and Labrador,10363,Unemployed,<$30k,Savings,2020-12-04,9747,88,27230,No,100,2,0,Daily,Mortgage,Yes,Yes,316200,No,0,35-44
5418,Diana,Oliver,37,Other,kevin94@example.org,001-937-858-7471,06973 Navarro Divide,East Jacob,Alberta,66343,Employed,$60k–$100k,Joint,2019-09-24,7649,84,9931,No,25,4,1,Never,Mortgage;RRSP;TFSA;Credit Card,Yes,No,0,No,0,35-44
5419,Regina,Sawyer,38,Other,birdrhonda@example.org,7746998841,6461 Brooke Grove Apt. 073,East Jennifer,British Columbia,49232,Student,$60k–$100k,Chequing,2017-07-05,9922,68,1372,Yes,32,2,2,Rarely,RRSP,Yes,No,0,Yes,28224,35-44
5420,Gregory,Velasquez,68,Male,ronaldvalencia@example.org,001-830-622-3926,177 Johnson Burgs Apt. 116,East Matthew,Alberta,25308,Employed,>$100k,Joint,2020-03-31,5865,82,75244,Yes,10,5,1,Daily,Mortgage;TFSA,Yes,No,0,Yes,19023,55+
5421,Daniel,Clay,44,Other,parkerpatrick@example.net,(720)718-1460x7430,593 Eric Greens Suite 233,Richardhaven,Alberta,95741,Student,$30k–$60k,Savings,2021-08-05,555,30,54480,No,41,3,1,Weekly,RRSP;TFSA;Credit Card;Mortgage,Yes,Yes,241952,Yes,70258,35-44
5422,Kaitlyn,Miller,60,Male,qmartinez@example.net,001-447-212-8633x665,980 Davis Summit Apt. 167,New Robertview,Alberta,25774,Retired,$30k–$60k,Savings,2016-12-22,7487,73,68267,Yes,38,4,0,Rarely,Credit Card,No,No,0,Yes,22689,55+
5423,Joshua,Green,30,Male,kerriwatkins@example.com,250-720-6490x525,7382 Gibson Loop,Brittneybury,British Columbia,71039,Unemployed,>$100k,Savings,2020-05-31,703,69,51030,No,25,0,1,Daily,RRSP,Yes,No,0,Yes,68727,25-34
5424,William,Hansen,64,Male,yhartman@example.org,906.892.4401x72112,780 Rebecca Pines,Lake Christopherport,Saskatchewan,33330,Student,<$30k,Chequing,2021-07-03,8299,67,96772,No,16,5,0,Rarely,Mortgage,Yes,Yes,209887,Yes,52196,55+
5425,Kristie,Watson,24,Female,hansonjohn@example.org,634.926.8709x27653,4689 Karen Mountains,East Martinstad,Ontario,83737,Student,<$30k,Savings,2018-02-26,9417,21,74576,Yes,11,5,3,Rarely,RRSP;Credit Card;TFSA,Yes,Yes,309479,No,0,18-24
5426,Andrew,Mccormick,28,Other,vturner@example.com,001-879-834-8934x212,6408 Smith Extension,South Brian,Ontario,20673,Student,$30k–$60k,Chequing,2023-04-09,8661,72,68530,No,65,3,2,Never,Credit Card;TFSA,No,No,0,No,0,25-34
5427,David,Norman,18,Female,dlang@example.net,710-587-0912,5901 Wade Squares Suite 497,North Benjamin,Alberta,65779,Employed,$30k–$60k,Chequing,2024-04-02,5224,88,18808,No,75,3,3,Weekly,Mortgage,No,Yes,34434,No,0,18-24
5428,Mark,Lowe,54,Male,michael43@example.com,9967641313,138 Meghan Stream,Sharonton,Ontario,32203,Unemployed,>$100k,Chequing,2022-07-15,4850,74,10290,No,29,3,1,Never,RRSP;Mortgage;TFSA,Yes,Yes,389928,Yes,98180,45-54
5429,Joe,Taylor,62,Male,jonathanriggs@example.com,001-590-517-9860x8456,145 Ruiz Fall,Williamsfurt,Ontario,31897,Employed,<$30k,Joint,2023-12-14,2015,82,52889,No,98,1,0,Rarely,TFSA;Credit Card;Mortgage;RRSP,Yes,No,0,No,0,55+
5430,Laura,Miller,28,Female,fieldsmary@example.org,516-393-0151x443,5788 Gregory Heights,South Derrick,Quebec,74618,Student,<$30k,Chequing,2025-04-28,8291,84,99538,Yes,7,2,1,Never,TFSA;Credit Card;RRSP;Mortgage,No,Yes,314855,Yes,37228,25-34
5431,Jane,Newman,25,Male,melissareed@example.org,(839)924-5339,8144 Erik Mission Suite 525,Oconnormouth,Ontario,54110,Student,$60k–$100k,Chequing,2016-12-21,7747,28,20128,No,91,2,3,Rarely,Credit Card;RRSP;Mortgage,No,Yes,325548,No,0,25-34
5432,Matthew,Banks,60,Male,joyce14@example.net,001-742-638-9570,04906 Roberts Harbors,Mathewport,Ontario,75109,Unemployed,<$30k,Joint,2019-12-21,726,97,23223,Yes,34,5,2,Never,Mortgage;Credit Card;TFSA;RRSP,No,Yes,354069,Yes,64953,55+
5433,Courtney,Butler,31,Other,iholmes@example.net,(526)603-3174,202 Lawrence Garden,East Jamesstad,Nova Scotia,7292,Unemployed,$30k–$60k,Savings,2017-10-20,4478,90,80276,Yes,72,0,1,Rarely,Mortgage;TFSA,Yes,Yes,359207,Yes,66968,25-34
5434,Trevor,Hamilton,38,Female,lchen@example.net,412-996-4169,453 Moore Burgs,Kingville,Ontario,95035,Employed,$60k–$100k,Chequing,2015-08-10,7868,95,6779,No,94,5,1,Weekly,Credit Card;Mortgage;TFSA;RRSP,Yes,No,0,Yes,5574,35-44
5435,Jason,Nelson,29,Other,figueroateresa@example.org,451-944-7882x784,527 Mooney Mill,North Frankberg,Ontario,89964,Employed,>$100k,Chequing,2018-03-11,4910,96,32870,No,95,3,2,Never,RRSP;Credit Card;TFSA,Yes,Yes,246271,No,0,25-34
5436,Gerald,Sanchez,69,Other,frazierjoseph@example.net,2782243653,95060 Sean Light Suite 581,East Johnport,Ontario,83747,Employed,$30k–$60k,Chequing,2020-12-27,6195,52,88535,No,62,2,0,Never,Mortgage;TFSA,Yes,Yes,122175,Yes,69099,55+
5437,Robert,Robles,32,Female,whitemark@example.org,+1-725-482-9139x01771,5043 Maldonado Islands Apt. 161,Kristinberg,British Columbia,27777,Employed,>$100k,Chequing,2022-03-13,5647,13,96951,Yes,44,5,2,Weekly,Mortgage;Credit Card,No,No,0,No,0,25-34
5438,Kristen,Reyes,34,Female,stevensmadison@example.com,453.950.2034,14513 Garza Locks,East David,Ontario,15756,Unemployed,<$30k,Chequing,2021-10-28,5262,100,11815,Yes,64,4,1,Daily,Mortgage;Credit Card;TFSA,Yes,No,0,No,0,25-34
5439,Todd,Ferguson,38,Other,gvelasquez@example.net,(361)437-3393,3672 Jimenez Rest,Rodneyland,Ontario,33360,Unemployed,$60k–$100k,Business,2016-11-16,7718,83,55472,Yes,17,1,3,Daily,RRSP;TFSA;Credit Card,No,No,0,No,0,35-44
5440,Kevin,Bush,25,Male,adamscharles@example.org,899.328.2456x24434,094 Robinson Glens,Austinhaven,Alberta,79671,Retired,<$30k,Chequing,2023-07-17,5373,12,37126,No,6,3,3,Rarely,Credit Card;TFSA;Mortgage;RRSP,No,No,0,Yes,15210,25-34
5441,Richard,Le,47,Other,laura76@example.com,+1-967-271-5938x5407,68080 Cameron Squares Apt. 373,North Donaldville,Ontario,27938,Student,>$100k,Chequing,2016-04-18,6636,8,99234,No,2,1,3,Never,RRSP,Yes,Yes,155395,Yes,85734,45-54
5442,Robert,Turner,39,Female,simmonsdavid@example.net,(209)401-3792x504,519 Tyler Turnpike Apt. 151,West Jacob,Alberta,10659,Employed,>$100k,Business,2019-05-18,6324,39,82607,Yes,51,2,2,Rarely,TFSA;Credit Card;RRSP;Mortgage,Yes,No,0,Yes,52123,35-44
5443,Melissa,Davenport,59,Other,marybrown@example.net,721-992-0812x3627,0171 Jennifer Unions Suite 103,Millermouth,Quebec,42726,Unemployed,$60k–$100k,Chequing,2023-09-22,5185,27,98316,No,60,2,1,Daily,RRSP;Mortgage;TFSA,Yes,Yes,272054,Yes,57199,55+
5444,Tammy,Ellis,46,Male,nicholsonthomas@example.com,001-665-403-0208,3682 Freeman Plains Suite 633,North Karenton,Ontario,36424,Unemployed,<$30k,Chequing,2020-07-31,1231,87,89858,Yes,0,3,1,Daily,RRSP;TFSA;Credit Card,Yes,No,0,No,0,45-54
5445,Stephen,Harris,32,Male,lauravargas@example.com,(613)439-5722,72425 Richard Rue Apt. 523,Billyfort,British Columbia,4470,Employed,$30k–$60k,Chequing,2019-09-07,9907,31,15816,Yes,25,5,2,Daily,Mortgage;TFSA;RRSP,No,No,0,Yes,43205,25-34
5446,Ethan,Allen,61,Female,xsalazar@example.net,+1-523-797-9956,2142 Moody Extensions,North Carol,Ontario,93099,Unemployed,$30k–$60k,Chequing,2018-01-25,3275,65,84668,No,96,3,3,Weekly,Mortgage,Yes,No,0,No,0,55+
5447,Benjamin,Barron,39,Female,fcooke@example.net,001-996-205-4370x1452,60120 Vanessa Row,Rickyview,Ontario,28336,Unemployed,$60k–$100k,Chequing,2024-04-12,2000,71,83717,No,75,3,3,Rarely,RRSP;Mortgage;TFSA;Credit Card,No,Yes,370872,Yes,98868,35-44
5448,Todd,Davis,39,Male,pennyhenderson@example.net,+1-356-403-9392x810,19599 Patricia Squares Apt. 700,South Maria,Quebec,38407,Student,>$100k,Chequing,2019-11-06,9860,56,13203,Yes,87,3,1,Never,Credit Card;RRSP;TFSA;Mortgage,No,No,0,No,0,35-44
5449,Jason,Jones,65,Male,yjones@example.net,256-875-6768,042 Atkins Knolls Suite 438,North Howard,Alberta,59001,Employed,<$30k,Savings,2021-11-25,9830,18,79159,Yes,13,3,1,Daily,Mortgage;Credit Card;RRSP;TFSA,Yes,No,0,No,0,55+
5450,Shane,Larson,24,Other,curtis24@example.com,213-503-8158,789 Kline Inlet Suite 699,Lake Candice,Alberta,84045,Employed,<$30k,Savings,2021-03-17,5255,71,40480,No,20,2,1,Weekly,TFSA,No,Yes,341305,No,0,18-24
5451,William,Patterson,20,Other,staceygiles@example.net,001-591-885-0778x384,15983 Martinez Cliff Suite 582,New Christinamouth,Ontario,43550,Employed,$60k–$100k,Joint,2024-07-20,8929,25,35708,Yes,41,2,1,Weekly,TFSA,No,Yes,93785,No,0,18-24
5452,Yvonne,Jones,44,Female,barkermartin@example.com,001-490-581-0487,0424 Raymond Squares,West Elizabethborough,British Columbia,26867,Employed,<$30k,Chequing,2015-10-04,8039,90,56522,No,81,0,1,Never,TFSA;Mortgage;RRSP;Credit Card,Yes,Yes,220943,Yes,9774,35-44
5453,Steven,Frazier,54,Other,luis89@example.net,787-561-5269,7130 Simmons Wells,Collinstown,Ontario,10573,Student,$30k–$60k,Chequing,2021-11-11,1601,17,46110,Yes,27,1,2,Never,RRSP;Credit Card;TFSA,Yes,No,0,Yes,53591,45-54
5454,Angela,Holmes,77,Other,goodwinelizabeth@example.com,861.635.7530x702,406 Christopher Garden Suite 290,Sonyaburgh,Quebec,65511,Retired,>$100k,Joint,2018-12-27,9609,64,91942,No,41,5,2,Rarely,Mortgage;Credit Card,No,Yes,39365,No,0,55+
5455,Anthony,Schultz,75,Male,zlewis@example.com,623-387-7215x0114,9374 Rogers View Suite 181,South Crystal,Ontario,29342,Employed,$30k–$60k,Chequing,2022-10-21,5598,34,29243,Yes,18,5,0,Daily,RRSP;TFSA;Mortgage,Yes,No,0,Yes,86888,55+
5456,Corey,Roman,71,Female,sandra33@example.net,507.452.1414x9103,64216 Erin Springs,Randolphton,Quebec,48349,Student,$30k–$60k,Savings,2019-12-09,2959,21,79401,No,12,0,0,Never,TFSA;Mortgage,Yes,Yes,287896,Yes,14172,55+
5457,Thomas,Shaw,32,Female,heathjoshua@example.com,(846)552-7402,6072 Duarte Courts Suite 720,Laurenberg,Quebec,12833,Retired,<$30k,Chequing,2022-06-14,6079,42,51418,No,14,5,1,Never,Mortgage;TFSA,Yes,Yes,179211,Yes,98725,25-34
5458,Stephanie,Proctor,46,Other,wangchristina@example.org,001-907-856-9555x4517,806 Good Dale,East Shirleyton,British Columbia,11393,Student,>$100k,Chequing,2023-07-05,2342,49,90091,Yes,80,5,1,Rarely,RRSP,No,No,0,No,0,45-54
5459,William,Williams,32,Male,fadkins@example.org,671-262-1198x13739,777 Patterson Walk,Simmonsburgh,Ontario,6186,Student,>$100k,Business,2022-11-16,4296,96,24542,Yes,14,4,1,Daily,Credit Card;RRSP,Yes,Yes,205040,Yes,11557,25-34
5460,William,Thompson,47,Other,larrybaker@example.org,+1-963-426-5598x60534,173 Avila Ford,Wendychester,Saskatchewan,78936,Employed,>$100k,Chequing,2019-12-08,1814,61,65118,No,7,1,0,Rarely,Mortgage;Credit Card;TFSA;RRSP,No,Yes,416128,No,0,45-54
5461,Troy,Beck,38,Female,kwalker@example.org,(557)231-9156x53592,5826 Mary Via,Edwardport,Nova Scotia,33339,Retired,$30k–$60k,Chequing,2024-09-10,8939,15,69204,No,61,5,1,Never,TFSA;Mortgage;RRSP;Credit Card,Yes,Yes,176632,Yes,39599,35-44
5462,Michael,Bowman,34,Female,john94@example.org,708.698.0638,1775 Moore Underpass Suite 321,North Geneview,Saskatchewan,6763,Employed,$60k–$100k,Chequing,2016-11-18,8984,29,62251,Yes,1,3,0,Never,RRSP;Mortgage;TFSA,Yes,No,0,Yes,8697,25-34
5463,Christina,Wu,31,Female,alyssapoole@example.com,277.566.6149x254,686 Amy Spring Apt. 256,New Anne,Ontario,81418,Retired,$60k–$100k,Savings,2018-11-22,4382,12,56234,Yes,23,1,3,Daily,Mortgage;Credit Card;RRSP;TFSA,No,No,0,Yes,96737,25-34
5464,Ethan,Burton,63,Female,blake33@example.net,001-648-968-3239,584 Barry Road Suite 713,North Timothy,Saskatchewan,14438,Unemployed,$30k–$60k,Chequing,2020-05-13,4378,17,33775,Yes,75,2,3,Weekly,TFSA;Credit Card;RRSP;Mortgage,Yes,Yes,238223,No,0,55+
5465,Christopher,Ochoa,59,Male,john90@example.org,484-309-9330x20404,88312 Vasquez Terrace Suite 769,Collinston,Alberta,57550,Unemployed,<$30k,Chequing,2016-05-12,8518,50,77497,No,36,4,2,Never,RRSP;Credit Card,No,No,0,No,0,55+
5466,Pamela,Pena,45,Other,leeamanda@example.com,6406419967,5682 Hunter Lane,Ramirezfort,Ontario,84260,Employed,$30k–$60k,Chequing,2017-11-05,4121,11,54393,No,27,5,1,Rarely,RRSP;Mortgage;TFSA,No,No,0,Yes,89974,45-54
5467,Christopher,Walker,24,Male,timothyhendricks@example.net,(698)290-9353,884 Hill Trail Suite 727,South Jamesport,Ontario,36920,Employed,$60k–$100k,Joint,2015-12-20,1523,57,36938,No,10,0,2,Never,Credit Card,No,No,0,Yes,15526,18-24
5468,George,Smith,24,Male,melissahernandez@example.com,258-761-6674,8260 Williams Crest Apt. 178,Lake Kevin,Quebec,28539,Student,>$100k,Chequing,2018-01-14,4291,87,72572,No,26,0,0,Rarely,Mortgage,Yes,Yes,349151,No,0,18-24
5469,Nancy,Ortega,18,Male,sallen@example.org,+1-590-765-1410x290,639 Lee Knolls Suite 555,Lindseyview,Ontario,4990,Employed,>$100k,Savings,2020-06-17,9231,58,53063,Yes,91,3,1,Never,Mortgage,No,Yes,234378,No,0,18-24
5470,Edward,Vargas,27,Other,anaanderson@example.com,+1-675-584-6586x2975,62810 Lawrence Square,Greeneside,Quebec,27165,Unemployed,$30k–$60k,Chequing,2023-04-09,5068,34,60575,Yes,14,3,1,Never,TFSA,Yes,No,0,Yes,24540,25-34
5471,Heather,Stewart,37,Male,katrina52@example.com,001-733-783-5006x432,42423 Arellano Turnpike,South Don,Quebec,42185,Student,$30k–$60k,Business,2024-01-27,1197,33,81297,No,15,0,2,Daily,Mortgage,No,No,0,Yes,13480,35-44
5472,Rhonda,Carter,72,Other,sellersjoseph@example.com,001-349-822-4219x08748,862 Shelby Summit,Gilmorestad,Ontario,65734,Retired,$60k–$100k,Chequing,2019-09-30,1570,47,11662,No,75,0,0,Weekly,Credit Card;RRSP,No,No,0,No,0,55+
5473,Andre,Cook,25,Male,ielliott@example.com,919.703.0558,390 Sandra Knolls,East Beth,Prince Edward Island,92309,Employed,>$100k,Joint,2019-12-18,3361,94,33373,Yes,78,1,3,Never,Credit Card;TFSA;RRSP;Mortgage,No,Yes,145642,No,0,25-34
5474,Carlos,Jimenez,26,Other,tallen@example.com,+1-701-215-6543x788,2448 Wheeler Motorway,Port Seanside,Ontario,2016,Employed,<$30k,Chequing,2022-08-11,627,85,52740,No,25,5,2,Weekly,Mortgage;Credit Card;TFSA;RRSP,No,Yes,242256,Yes,8900,25-34
5475,Joshua,Mccarty,38,Other,denisepeterson@example.net,962.838.7994x4006,84414 Patel Park,Hectorborough,Ontario,83819,Student,$30k–$60k,Savings,2022-05-10,4476,52,84858,No,85,1,1,Daily,TFSA;Mortgage;RRSP,No,Yes,219479,No,0,35-44
5476,Joseph,Terry,31,Female,thomas99@example.net,001-470-739-4228x73999,4175 Peters Track Suite 214,East Robertton,Quebec,51744,Employed,>$100k,Chequing,2023-03-10,5797,41,47634,Yes,88,0,1,Rarely,TFSA;Credit Card;RRSP,No,Yes,476964,No,0,25-34
5477,Mary,Smith,27,Female,buckleycassandra@example.com,406.210.9257x4774,424 Michael Way,Powerstown,Ontario,62305,Employed,$30k–$60k,Savings,2017-03-09,3463,10,81072,No,11,1,1,Rarely,Credit Card;Mortgage;TFSA,No,Yes,438370,Yes,52583,25-34
5478,Christina,Martinez,61,Other,destinysimmons@example.org,641-562-1449,8747 Joseph Common,Lake Erin,Ontario,35265,Employed,>$100k,Business,2016-11-28,8003,67,76243,Yes,46,4,0,Daily,Mortgage;RRSP;TFSA,No,Yes,189529,Yes,85368,55+
5479,Bobby,Moreno,50,Other,ystewart@example.org,524.700.1716,8238 Christopher Corner,Williamton,Alberta,64727,Retired,$60k–$100k,Savings,2018-11-07,6396,24,54500,No,71,0,0,Daily,Credit Card,No,Yes,328382,No,0,45-54
5480,Amy,Mcknight,42,Other,oconnormark@example.net,(680)279-7457,857 Reyes Crest,West Barbara,Ontario,14557,Retired,<$30k,Chequing,2018-06-05,2609,99,70541,Yes,24,5,0,Rarely,Credit Card;Mortgage;TFSA,Yes,Yes,51959,No,0,35-44
5481,Laura,Reese,44,Male,elizabethperez@example.com,+1-727-919-4635,987 Jenkins Ville Suite 349,Lewisshire,Alberta,74620,Student,<$30k,Chequing,2016-02-12,8814,36,34430,No,35,3,2,Weekly,TFSA;RRSP;Mortgage;Credit Card,Yes,No,0,No,0,35-44
5482,Tammy,Washington,34,Male,camacholaurie@example.net,696-986-4972x73729,440 Wendy Alley,Lake Angela,Ontario,20690,Unemployed,$60k–$100k,Chequing,2017-12-11,7159,17,90868,No,59,3,3,Weekly,RRSP;Mortgage;TFSA;Credit Card,No,Yes,34884,Yes,39077,25-34
5483,William,Adkins,30,Male,mfields@example.org,351-753-8779,4744 Breanna Tunnel Suite 039,South Stevenberg,Ontario,29275,Employed,$30k–$60k,Savings,2021-10-22,7756,94,5352,No,48,2,3,Never,RRSP;Credit Card,Yes,Yes,165470,No,0,25-34
